"faze_rozpoctu";"rok";"kap_kod";"kap_zkr";"platy_a_oppp";"oppp";"platy";"pocet_zamestnancu";"prumerny_plat";"poradi_prumerneho_platu";"platy_schv_schv";"platy_skut_rozp";"platy_skut_skut";"kategorie";"kap_nazev_cc";"kap_nazev";"kategorie_2014";"ceny_index";"ceny_inflace";"ceny_deflator_2003";"ceny_deflator_2024";"prumerna_mzda_cr";"prumerna_mzda_pha";"prumerny_plat_skut_skut";"mzda_prumer_skut_ke_skut";"plat_base";"prumerny_plat_real_od2024";"prumerny_plat_c2024";"prumerny_plat_c2024_mezirocne";"prumerny_plat_2003";"prumerny_plat_nomi_od2024";"prumerny_plat_vucinh";"prumerny_plat_vucinh_mezirocne";"kategorie_2014_cz";"date"
"SKUT";"2022";"308";"NBÚ";"159169915,00";"878128,00";"158291787,00";"242";"54508,19111570248";NA;NA;NA;NA;NA;"narodni_bezpecnostni_urad";"Národní bezpečnostní úřad";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"-0,06338573329918428811";"-0,032423278201636596130";"83056070,00";"0,10189581813223165530";"61874,75511222520";"-0,15917730019694675825";"58826,95165519939";"0,0518096445807662981";"1,255573010750293";"-0,09117370408007130500";"Státní úředníci";"2022-01-01"
"SKUT";"2022";"362";"NSA";"35303969,00";"4088900,00";"31215069,00";"51";"51005,01470588235";NA;NA;NA;NA;NA;"narodni_sportovni_agentura";"Národní sportovní agentura";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,04880484894522015005";"-0,033454354893620585898";"1191128,00";"14,15163137821079786249";"57898,13842332351";"-0,16007330427427368669";"69452,95311686023";"-0,1663689472511672429";"1,174878831361167";"-0,09214217468263363742";"Státní úředníci";"2022-01-01"
"SKUT";"2022";"378";"NÚKIB";"196651841,26";"988870,00";"195662971,26";"293";"55649,30923208191";NA;NA;NA;NA;NA;"narodni_urad_pro_kybernetickou_a_informacni_bezpecnost";"Národní úřad pro kybernetickou a informační bezpečnost";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,16630622921174542661";"0,030966939815160632321";"30714531,00";"2,68314050326752528974";"63170,09077756084";"-0,10409129714085529894";"70990,84462733305";"-0,1101656684157980709";"1,281858181468268";"-0,03163248554942510449";"Státní úředníci";"2022-01-01"
"SKUT";"2022";"372";"RRTV";"38330672,00";"16064850,00";"22265822,00";"42";"44178,21825396825";NA;NA;NA;NA;NA;"rada_pro_rozhlasove_a_televizni_vysilani";"Rada pro rozhlasové a televizní vysílání";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,02872729855003549118";"0,004233791441701439950";"9510660,00";"0,35357276392654951591";"50148,72773811904";"-0,12732236242302730211";"44512,82585784437";"0,1266129878672141440";"1,017626477183522";"-0,05674242015943942175";"Státní úředníci";"2022-01-01"
"SKUT";"2022";"374";"SSHR";"184971968,00";"886584,00";"184085384,00";"384";"39949,08506944445";NA;NA;NA;NA;NA;"sprava_statnich_hmotnych_rezerv";"Správa státních hmotných rezerv";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,00428521225911164538";"0,017361842627068746481";"98944460,00";"0,07567569440239936551";"45348,04412023957";"-0,11591410590739170683";"34889,15480654821";"0,2997747974028987517";"0,920210192095558";"-0,04441149294441781858";"Státní úředníci";"2022-01-01"
"SKUT";"2022";"375";"SÚJB";"144448138,00";"1348575,00";"143099563,00";"197";"60532,81006768189";NA;NA;NA;NA;NA;"statni_urad_pro_jadernou_bezpecnost";"Státní úřad pro jadernou bezpečnost";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,04650664885147592215";"0,025257782884948509761";"67533090,00";"0,22511037132614411527";"68713,57721708882";"-0,10905254583102441668";"56662,92072939489";"0,2126727025817158057";"1,394347547225068";"-0,03699498738397388742";"Státní úředníci";"2022-01-01"
"SKUT";"2022";"371";"UDHPS";"15005986,00";"417075,00";"14588911,00";"18";"67541,25462962962";NA;NA;NA;NA;NA;"urad_pro_dohled_nad_hospodarenim_politickych_stran_a_politickych_hnuti";"Úřad pro dohled nad hospodařením politických stran a politických hnutí";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,03586490205730741287";"-0,021683148056987455732";"6755877,00";"0,24851760686772580988";"76669,18502780554";"-0,14984414343427099325";"91954,61900682109";"-0,1662280170817922176";"1,555784088398167";"-0,08108570539515302933";"Státní úředníci";"2022-01-01"
"SKUT";"2022";"353";"ÚOHS";"145640885,00";"2174073,00";"143466812,00";"234";"51092,16951566952";NA;NA;NA;NA;NA;"ministerstvo_pro_hospodarskou_soutez";"Ministerstvo pro hospodářskou soutěž";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,04884415748545755526";"0,012986237571424918968";"31729120,00";"1,61424900318745834227";"57997,07185703419";"-0,11971650004655653987";"45537,59838296922";"0,2736084887323511627";"1,176886405354837";"-0,04852141502660500816";"Státní úředníci";"2022-01-01"
"SKUT";"2022";"343";"ÚOOÚ";"74026803,00";"2132891,00";"71893912,00";"105";"57058,66031746032";NA;NA;NA;NA;NA;"urad_pro_ochranu_osobnich_udaju";"Úřad pro ochranu osobních údajů";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,03660243138026376269";"0,036602431380263755756";"55182049,00";"-0,24673493933184020843";"64769,91002472379";"-0,09919406354093962541";"68280,54087117891";"-0,0514148072300485010";"1,314321984600473";"-0,02633917618241043979";"Státní úředníci";"2022-01-01"
"SKUT";"2022";"373";"ÚPDI";"14087384,00";"162400,00";"13924984,00";"23";"50452,84057971014";NA;NA;NA;NA;NA;"urad_pro_pristup_k_dopravni_infrastrukture";"Úřad pro přístup k dopravní infrastruktuře";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,08547072573681720187";"0,038276346356955537331";"2316790,00";"2,47505406131994121210";"57271,34017269564";"-0,09773943397179618575";"70951,40556582504";"-0,1928089413315110523";"1,162159735095712";"-0,02476689988257940733";"Státní úředníci";"2022-01-01"
"SKUT";"2022";"344";"ÚPV";"110895984,00";"853895,00";"110042089,00";"195";"47026,53376068376";NA;NA;NA;NA;NA;"urad_prumysloveho_vlastnictvi";"Úřad průmyslového vlastnictví";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,01517826912494189308";"0,015178269124941801138";"66657260,00";"-0,04552424973275415870";"53381,98169230511";"-0,11781162796007649263";"43106,61127516114";"0,2383711016287850259";"1,083236214053020";"-0,04646248174261724539";"Státní úředníci";"2022-01-01"
"SKUT";"2022";"355";"ÚSTR";"54727375,00";"94964,00";"54632411,00";"133";"34230,83395989975";NA;NA;NA;NA;NA;"ustav_pro_studium_totalitnich_rezimu";"Ústav pro studium totalitních režimů";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,03650739326517730282";"0,036507393265177157105";"1204300,00";"25,22824374370209454810";"38856,99424624435";"-0,09927665151842068880";"44606,38583210268";"-0,1288916705222183656";"0,788492708633353";"-0,02642844366493601882";"Státní úředníci";"2022-01-01"
"SKUT";"2022";"304";"ÚV";"454287992,00";"90976167,00";"363311825,00";"530";"57124,50078616352";NA;NA;NA;NA;NA;"urad_vlady";"Úřad vlády";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,10447149167469160780";"0,008611701831227946968";"171359110,00";"0,22581763786333955424";"64844,64856941037";"-0,12351796495222422401";"53301,37350735447";"0,2165661839926726062";"1,315838591808065";"-0,05263033272125905437";"Státní úředníci";"2022-01-01"
"SKUT";"2022";"348";"ČBÚ";"110315133,00";"70972,00";"110244161,00";"187";"49128,41399286987";NA;NA;NA;NA;NA;"cesky_bansky_urad";"Český báňský úřad";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,02871801882210447271";"0,028718018822104340870";"71813110,00";"-0,11242432372987801181";"55767,92263035025";"-0,10604560606378066190";"49998,02155654087";"0,1154025878260885873";"1,131652131685667";"-0,03374485399514093320";"Státní úředníci";"2022-01-01"
"SKUT";"2022";"345";"ČSÚ";"721961029,00";"34255508,00";"687705521,00";"1281";"44737,54365079365";NA;NA;NA;NA;NA;"cesky_statisticky_urad";"Český statistický úřad                               ";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"-0,09115527956148410105";"0,020233183443080005048";"450138800,00";"-0,11669722970488161096";"50783,64372502379";"-0,11341891510486190597";"38844,09991105188";"0,3073708450269662662";"1,030510299928447";"-0,04171449747175992595";"Státní úředníci";"2022-01-01"
"SKUT";"2022";"328";"ČTÚ";"308791032,00";"11420229,00";"297370803,00";"556";"44569,96447841727";NA;NA;NA;NA;NA;"cesky_telekomunikacni_urad";"Český telekomunikační úřad";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,01692960075318998558";"0,031561681339566938220";"124566000,00";"0,38023277891806933626";"50593,41689781744";"-0,10357446766059785759";"42726,57555772742";"0,1841205675250339457";"1,026650184931179";"-0,03107385621856306734";"Státní úředníci";"2022-01-01"
"SKUT";"2022";"346";"ČÚZK";"2091690232,00";"3278819,00";"2088411413,00";"4823";"36084,23894187573";NA;NA;NA;NA;NA;"cesky_urad_zememericky_a_katastralni";"Český úřad zeměměřický a katastrální";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,02359480018094767262";"0,028900599476930022291";"1145513230,00";"0,05407006296766158487";"40960,87949791446";"-0,10588694375239604550";"33019,81755183151";"0,2404938165881077283";"0,831185104505004";"-0,03357335948055228947";"Státní úředníci";"2022-01-01"
"UPRAV";"2022";"349";"ERÚ";"181031374,00";"2315524,00";"178715850,00";"289";"51532,82871972318";NA;NA;NA;NA;NA;"energeticky_regulacni_urad";"Energetický regulační úřad";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,00271791565923119567";"0,002717915659231406877";"32691000,00";"2,16073725812505879063";"58497,28438987888";"-0,12863965617272976605";"59429,57751116384";"-0,0156873590614005978";"1,187036802794628";"-0,05816625326891766701";"Státní úředníci";"2022-01-01"
"UPRAV";"2022";"327";"MD";"550147640,00";"5406442,00";"544741198,00";"882";"51468,36715797430";NA;NA;NA;NA;NA;"ministerstvo_dopravy";"Ministerstvo dopravy";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,00698612138303873233";"-0,003289247202502454392";"250841000,00";"0,25558242646621348593";"58424,11110590588";"-0,13385987156419942856";"46903,73387950399";"0,2456174865736237278";"1,185551958122551";"-0,06380866637128146390";"Státní úředníci";"2022-01-01"
"UPRAV";"2022";"312";"MF";"8630933291,00";"35928098,00";"8595005193,00";"16745";"42773,98822036428";NA;NA;NA;NA;NA;"ministerstvo_financi";"Ministerstvo financí                       ";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"-0,01948400310330718546";"0,005109410972333972012";"3952399000,00";"0,25729993498489345249";"48554,72163239362";"-0,12656145038250354862";"37359,90381782582";"0,2996479292119144100";"0,985280635301967";"-0,05591996749317362791";"Státní úředníci";"2022-01-01"
"UPRAV";"2022";"334";"MK";"197495664,00";"15939219,00";"181556445,00";"300";"50432,34583333333";NA;NA;NA;NA;NA;"ministerstvo_kultury";"Ministerstvo kultury";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,02067431598977551716";"0,003663077389945978979";"64824000,00";"0,61930767719790735804";"57248,07564332498";"-0,12781831206609095553";"42766,24225427188";"0,3386276798169362556";"1,161687647325302";"-0,05727848094511267529";"Státní úředníci";"2022-01-01"
"UPRAV";"2022";"317";"MMR";"485751051,00";"23303955,00";"462447096,00";"836";"46097,19856459330";NA;NA;NA;NA;NA;"ministerstvo_pro_mistni_rozvoj";"Ministerstvo pro místní rozvoj";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"-0,10202863113037369258";"-0,093435603677075707019";"137888000,00";"0,93905047651189688107";"52327,05056180382";"-0,21219691825077180436";"51041,23213699084";"0,0251917591127490056";"1,061829372874330";"-0,14848141365812361769";"Státní úředníci";"2022-01-01"
"UPRAV";"2022";"307";"MO";"1259267554,00";"26638840,00";"1232628714,00";"1852";"55463,85502159828";NA;NA;NA;NA;NA;"ministerstvo_obrany";"Ministerstvo obrany                                      ";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,00466385133256646840";"0,005748801495992772459";"840930000,00";"-0,15252681667491743700";"62959,57317234718";"-0,12600582098979562495";"57066,28255494163";"0,1032709746202878642";"1,277586322566933";"-0,05531940021186998457";"Státní úředníci";"2022-01-01"
"UPRAV";"2022";"322";"MPO";"1074782867,00";"82702540,00";"992080327,00";"1701";"48602,79869684499";NA;NA;NA;NA;NA;"ministerstvo_prumyslu_a_obchodu";"Ministerstvo průmyslu a obchodu";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,04052848731550221656";"0,016059857396266252749";"477276000,00";"0,20179604871912762420";"55171,27252952880";"-0,11704552909296850327";"45585,75792758759";"0,2102743277224363994";"1,119544806782415";"-0,04563442275245777058";"Státní úředníci";"2022-01-01"
"UPRAV";"2022";"313";"MPSV";"9770611249,00";"75812467,00";"9694798782,00";"23027";"35084,89592652104";NA;NA;NA;NA;NA;"ministerstvo_prace_a_socialnich_veci";"Ministerstvo práce a sociálních věcí";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,07541553163186463793";"0,065748140523695930426";"2844121000,00";"0,97080774808706238321";"39826,47927140664";"-0,07386648661855643727";"32524,93509213079";"0,2244906610449292628";"0,808165662970102";"0,00103683058380554805";"Státní úředníci";"2022-01-01"
"UPRAV";"2022";"314";"MV";"7998006055,00";"270436796,00";"7727569259,00";"14924";"43149,56478937729";NA;NA;NA;NA;NA;"ministerstvo_vnitra";"Ministerstvo vnitra                                ";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,07144758175004808920";"-0,018150822298736324356";"1230636000,00";"2,63050317706797232020";"48981,05587240247";"-0,14677455772212566476";"41999,92669442649";"0,1662176514918154158";"0,993931881910425";"-0,07776785941712327510";"Státní úředníci";"2022-01-01"
"UPRAV";"2022";"306";"MZV";"1060554186,00";"7653096,00";"1052901090,00";"2104";"41702,35622623574";NA;NA;NA;NA;NA;"ministerstvo_zahranicnich_veci";"Ministerstvo zahraničních věcí";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,03772600545635749342";"0,032300631853686256889";"516003000,00";"0,17974699313640482568";"47338,26286078658";"-0,10293232078758507431";"37824,65565210939";"0,2515186733272123387";"0,960596047871277";"-0,03037977414374115614";"Státní úředníci";"2022-01-01"
"UPRAV";"2022";"329";"MZe";"2557431558,00";"41429615,00";"2516001943,00";"5077";"41297,38597268728";NA;NA;NA;NA;NA;"ministerstvo_zemedelstvi";"Ministerstvo zemědělství";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,02506033466451153616";"0,025060334664511518810";"1477293000,00";"-0,01531377479781767872";"46878,56249735207";"-0,10922412803431535977";"37866,81188832784";"0,2379854590241339274";"0,951267730234890";"-0,03718044671838416360";"Státní úředníci";"2022-01-01"
"UPRAV";"2022";"336";"MSp";"289262947,00";"12026664,00";"277236283,00";"465";"49683,92168458781";NA;NA;NA;NA;NA;"ministerstvo_spravedlnosti";"Ministerstvo spravedlnosti";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,00438182480423222106";"0,010861707544904675160";"90468000,00";"0,77177515954147979382";"56398,50496457311";"-0,12156271340872937259";"48689,84056101847";"0,1583218247324938155";"1,144448015216359";"-0,05051694541822548956";"Státní úředníci";"2022-01-01"
"UPRAV";"2022";"335";"MZd";"1524853453,00";"78535922,00";"1446317531,00";"3117";"38667,45618115710";NA;NA;NA;NA;NA;"ministerstvo_zdravotnictvi";"Ministerstvo zdravotnictví";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"-0,14011823805826315037";"-0,133497396772859877601";"918370000,00";"-0,08945902859884405367";"43893,20821421575";"-0,24701055552714301644";"40489,61811738291";"0,0840608100319823331";"0,890688415478246";"-0,18611068915317785510";"Státní úředníci";"2022-01-01"
"UPRAV";"2022";"333";"MŠMT";"894048302,00";"39198109,00";"854850193,00";"1489";"47842,52255428700";NA;NA;NA;NA;NA;"ministerstvo_skolstvi_mladeze_a_telovychovy";"Ministerstvo školství, mládeže a tělovýchovy";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"-0,00611790476033641749";"0,007899236945528631537";"292055000,00";"0,69230601749699460790";"54308,24810740865";"-0,12413709585441778938";"42740,51874255726";"0,2706501864080855246";"1,102032169034321";"-0,05329953735222581201";"Státní úředníci";"2022-01-01"
"UPRAV";"2022";"315";"MŽP";"1003477517,00";"43433459,00";"960044058,00";"1870";"42782,71203208556";NA;NA;NA;NA;NA;"ministerstvo_zivotniho_prostredi";"Ministerstvo životního prostředí";"Statni urednici";"115,075000000000";"1,15075000000000";"1,72960315805461";"1,13514600000000";"43413";"54015";"0,05218671140204350634";"0,033618710612595581466";"335793000,00";"0,65300077004502832256";"48564,62443237378";"-0,10178691235055781217";"41652,76054347941";"0,1659401153419206576";"0,985481584596447";"-0,02914172799277148229";"Státní úředníci";"2022-01-01"
